,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
75,0.672,0.813,10,-7.689,1,0.0924,0.183,0.00288,0.0978,0.326,129.977,audio_features,4mD6xnWbbhIjVZe4E7oDkk,spotify:track:4mD6xnWbbhIjVZe4E7oDkk,https://api.spotify.com/v1/tracks/4mD6xnWbbhIjVZe4E7oDkk,https://api.spotify.com/v1/audio-analysis/4mD6xnWbbhIjVZe4E7oDkk,155077,4
76,0.548,0.878,10,-5.154,1,0.0598,0.0253,0.000934,0.0909,0.826,174.043,audio_features,561pBFcFL2Pwb9HPO9tU8J,spotify:track:561pBFcFL2Pwb9HPO9tU8J,https://api.spotify.com/v1/tracks/561pBFcFL2Pwb9HPO9tU8J,https://api.spotify.com/v1/audio-analysis/561pBFcFL2Pwb9HPO9tU8J,226677,4
77,0.567,0.679,6,-7.131,0,0.063,0.0201,0.000743,0.123,0.346,124.045,audio_features,2XOoOrYb8ZptaoTxQdoqfk,spotify:track:2XOoOrYb8ZptaoTxQdoqfk,https://api.spotify.com/v1/tracks/2XOoOrYb8ZptaoTxQdoqfk,https://api.spotify.com/v1/audio-analysis/2XOoOrYb8ZptaoTxQdoqfk,184022,4
78,0.429,0.824,6,-6.926,0,0.0408,0.0904,0.929,0.134,0.325,123.895,audio_features,6CnR6eRYGYQc9bEtQeiiZR,spotify:track:6CnR6eRYGYQc9bEtQeiiZR,https://api.spotify.com/v1/tracks/6CnR6eRYGYQc9bEtQeiiZR,https://api.spotify.com/v1/audio-analysis/6CnR6eRYGYQc9bEtQeiiZR,176341,4
79,0.671,0.595,4,-9.214,0,0.0463,0.28,1.76e-05,0.102,0.0554,122.078,audio_features,2yiNArujhNe6pDG2GSZ3HE,spotify:track:2yiNArujhNe6pDG2GSZ3HE,https://api.spotify.com/v1/tracks/2yiNArujhNe6pDG2GSZ3HE,https://api.spotify.com/v1/audio-analysis/2yiNArujhNe6pDG2GSZ3HE,240031,4
80,0.681,0.932,0,-5.975,0,0.0458,0.0831,0.000752,0.213,0.619,131.971,audio_features,4bczCp8ojdY0R4EpCaqkfQ,spotify:track:4bczCp8ojdY0R4EpCaqkfQ,https://api.spotify.com/v1/tracks/4bczCp8ojdY0R4EpCaqkfQ,https://api.spotify.com/v1/audio-analysis/4bczCp8ojdY0R4EpCaqkfQ,167500,4
81,0.689,0.897,7,-6.422,0,0.041,0.0281,0.0147,0.119,0.38,127.993,audio_features,0Ingh3RYKOuXaOCZG3fIf6,spotify:track:0Ingh3RYKOuXaOCZG3fIf6,https://api.spotify.com/v1/tracks/0Ingh3RYKOuXaOCZG3fIf6,https://api.spotify.com/v1/audio-analysis/0Ingh3RYKOuXaOCZG3fIf6,160439,4
82,0.673,0.799,1,-7.485,0,0.0443,0.0481,0.0097,0.146,0.0393,125.008,audio_features,37qIRuKZvSQTYqMAJoXFmm,spotify:track:37qIRuKZvSQTYqMAJoXFmm,https://api.spotify.com/v1/tracks/37qIRuKZvSQTYqMAJoXFmm,https://api.spotify.com/v1/audio-analysis/37qIRuKZvSQTYqMAJoXFmm,171390,4
83,0.593,0.76,11,-7.667,0,0.0353,0.07,0.757,0.089,0.158,122.965,audio_features,6sZYTNw51HHsYNEvVrJWPe,spotify:track:6sZYTNw51HHsYNEvVrJWPe,https://api.spotify.com/v1/tracks/6sZYTNw51HHsYNEvVrJWPe,https://api.spotify.com/v1/audio-analysis/6sZYTNw51HHsYNEvVrJWPe,189268,4
84,0.732,0.714,0,-7.432,0,0.0791,0.332,1.05e-06,0.131,0.376,121.982,audio_features,0RD27NcbftTkhb1NlxQMGR,spotify:track:0RD27NcbftTkhb1NlxQMGR,https://api.spotify.com/v1/tracks/0RD27NcbftTkhb1NlxQMGR,https://api.spotify.com/v1/audio-analysis/0RD27NcbftTkhb1NlxQMGR,151989,4
85,0.667,0.792,2,-6.736,0,0.0307,0.0772,0.151,0.128,0.251,128.006,audio_features,11KXhIzhMQvUZBqiwkEShR,spotify:track:11KXhIzhMQvUZBqiwkEShR,https://api.spotify.com/v1/tracks/11KXhIzhMQvUZBqiwkEShR,https://api.spotify.com/v1/audio-analysis/11KXhIzhMQvUZBqiwkEShR,146074,4
86,0.676,0.704,6,-7.872,0,0.0346,5.83e-05,0.641,0.0891,0.386,123.02,audio_features,1PYUkeWwnAckQwOShEOyQy,spotify:track:1PYUkeWwnAckQwOShEOyQy,https://api.spotify.com/v1/tracks/1PYUkeWwnAckQwOShEOyQy,https://api.spotify.com/v1/audio-analysis/1PYUkeWwnAckQwOShEOyQy,192896,4
87,0.439,0.899,7,-6.559,0,0.0368,0.0434,0.0424,0.126,0.0461,123.955,audio_features,4OoPS9qN7qDv4tqaMb3ScP,spotify:track:4OoPS9qN7qDv4tqaMb3ScP,https://api.spotify.com/v1/tracks/4OoPS9qN7qDv4tqaMb3ScP,https://api.spotify.com/v1/audio-analysis/4OoPS9qN7qDv4tqaMb3ScP,147097,4
88,0.549,0.946,11,-5.031,1,0.0395,5.97e-05,0.0101,0.124,0.189,123.995,audio_features,1e0V7CMEcXaPAMtL4b5VtV,spotify:track:1e0V7CMEcXaPAMtL4b5VtV,https://api.spotify.com/v1/tracks/1e0V7CMEcXaPAMtL4b5VtV,https://api.spotify.com/v1/audio-analysis/1e0V7CMEcXaPAMtL4b5VtV,162383,4
89,0.837,0.732,1,-6.223,1,0.102,0.194,0.00875,0.0955,0.423,134.957,audio_features,1w5HknXbhqJ1hlDKrIBooY,spotify:track:1w5HknXbhqJ1hlDKrIBooY,https://api.spotify.com/v1/tracks/1w5HknXbhqJ1hlDKrIBooY,https://api.spotify.com/v1/audio-analysis/1w5HknXbhqJ1hlDKrIBooY,144000,4
90,0.75,0.797,0,-5.584,1,0.0382,0.0093,0.00814,0.0598,0.808,129.937,audio_features,1WWAozjG8X7wI4MLX6tTCB,spotify:track:1WWAozjG8X7wI4MLX6tTCB,https://api.spotify.com/v1/tracks/1WWAozjG8X7wI4MLX6tTCB,https://api.spotify.com/v1/audio-analysis/1WWAozjG8X7wI4MLX6tTCB,153260,4
91,0.702,0.797,10,-6.635,0,0.0557,0.583,0.495,0.179,0.0356,122.011,audio_features,0xoYZ45fgTfyQYREZPN7Sa,spotify:track:0xoYZ45fgTfyQYREZPN7Sa,https://api.spotify.com/v1/tracks/0xoYZ45fgTfyQYREZPN7Sa,https://api.spotify.com/v1/audio-analysis/0xoYZ45fgTfyQYREZPN7Sa,208525,4
92,0.612,0.93,1,-5.692,0,0.0376,0.447,0.289,0.0945,0.418,125.999,audio_features,47MCbUMo5YM8hgLC3flMZ7,spotify:track:47MCbUMo5YM8hgLC3flMZ7,https://api.spotify.com/v1/tracks/47MCbUMo5YM8hgLC3flMZ7,https://api.spotify.com/v1/audio-analysis/47MCbUMo5YM8hgLC3flMZ7,191571,4
93,0.873,0.797,0,-5.488,1,0.085,0.00829,0.00108,0.398,0.557,120.013,audio_features,5GCdBZ6QzW3lWbMJEwYx6k,spotify:track:5GCdBZ6QzW3lWbMJEwYx6k,https://api.spotify.com/v1/tracks/5GCdBZ6QzW3lWbMJEwYx6k,https://api.spotify.com/v1/audio-analysis/5GCdBZ6QzW3lWbMJEwYx6k,177432,4
94,0.814,0.646,9,-7.725,0,0.0473,0.00733,0.212,0.0842,0.364,115.0,audio_features,5PU3Pd7ml1GfvJt7IqksG6,spotify:track:5PU3Pd7ml1GfvJt7IqksG6,https://api.spotify.com/v1/tracks/5PU3Pd7ml1GfvJt7IqksG6,https://api.spotify.com/v1/audio-analysis/5PU3Pd7ml1GfvJt7IqksG6,163178,4
95,0.793,0.547,7,-7.747,0,0.0816,0.31,9.06e-05,0.074,0.413,124.025,audio_features,5xB5b4L2jOylbYhSf15PTq,spotify:track:5xB5b4L2jOylbYhSf15PTq,https://api.spotify.com/v1/tracks/5xB5b4L2jOylbYhSf15PTq,https://api.spotify.com/v1/audio-analysis/5xB5b4L2jOylbYhSf15PTq,191785,4
96,0.801,0.548,6,-11.273,0,0.124,0.745,0.0356,0.136,0.0949,124.009,audio_features,6lZ8eGS8xEWmHJRY1igdfS,spotify:track:6lZ8eGS8xEWmHJRY1igdfS,https://api.spotify.com/v1/tracks/6lZ8eGS8xEWmHJRY1igdfS,https://api.spotify.com/v1/audio-analysis/6lZ8eGS8xEWmHJRY1igdfS,188800,4
97,0.686,0.828,7,-6.116,0,0.0341,0.045,0.00311,0.0909,0.211,124.025,audio_features,1VhD0FPDYqFhqRJVguVAJe,spotify:track:1VhD0FPDYqFhqRJVguVAJe,https://api.spotify.com/v1/tracks/1VhD0FPDYqFhqRJVguVAJe,https://api.spotify.com/v1/audio-analysis/1VhD0FPDYqFhqRJVguVAJe,127530,4
98,0.531,0.939,6,-5.401,0,0.0295,0.000146,0.0525,0.432,0.64,129.994,audio_features,0t2j4TWXOB9aPfquUgC1hu,spotify:track:0t2j4TWXOB9aPfquUgC1hu,https://api.spotify.com/v1/tracks/0t2j4TWXOB9aPfquUgC1hu,https://api.spotify.com/v1/audio-analysis/0t2j4TWXOB9aPfquUgC1hu,158769,4
99,0.37,0.945,2,-5.126,1,0.11,0.0197,0.0604,0.345,0.0701,125.004,audio_features,32To9xdbuIG2QWqpRlcBHZ,spotify:track:32To9xdbuIG2QWqpRlcBHZ,https://api.spotify.com/v1/tracks/32To9xdbuIG2QWqpRlcBHZ,https://api.spotify.com/v1/audio-analysis/32To9xdbuIG2QWqpRlcBHZ,194122,4
100,0.768,0.593,7,-8.38,1,0.0491,0.0211,0.053,0.124,0.0713,123.993,audio_features,2ekvSQupVG7X88fjjdYScf,spotify:track:2ekvSQupVG7X88fjjdYScf,https://api.spotify.com/v1/tracks/2ekvSQupVG7X88fjjdYScf,https://api.spotify.com/v1/audio-analysis/2ekvSQupVG7X88fjjdYScf,158820,4
101,0.663,0.859,11,-7.362,0,0.0364,0.0132,0.2,0.205,0.184,120.008,audio_features,5nUlevjEAdIKeMBKxpSEHm,spotify:track:5nUlevjEAdIKeMBKxpSEHm,https://api.spotify.com/v1/tracks/5nUlevjEAdIKeMBKxpSEHm,https://api.spotify.com/v1/audio-analysis/5nUlevjEAdIKeMBKxpSEHm,146000,4
102,0.632,0.724,6,-6.972,0,0.0326,0.00605,0.679,0.0902,0.27,124.013,audio_features,1wHDTJulNyumFWqSBVFXvl,spotify:track:1wHDTJulNyumFWqSBVFXvl,https://api.spotify.com/v1/tracks/1wHDTJulNyumFWqSBVFXvl,https://api.spotify.com/v1/audio-analysis/1wHDTJulNyumFWqSBVFXvl,158759,4
103,0.665,0.819,4,-6.315,0,0.0397,0.0738,0.0847,0.105,0.377,125.044,audio_features,40DjjsuODwdlRZ4XFfhcwH,spotify:track:40DjjsuODwdlRZ4XFfhcwH,https://api.spotify.com/v1/tracks/40DjjsuODwdlRZ4XFfhcwH,https://api.spotify.com/v1/audio-analysis/40DjjsuODwdlRZ4XFfhcwH,188000,4
104,0.663,0.85,9,-5.331,0,0.0529,0.0143,0.000152,0.0832,0.0719,124.964,audio_features,3Kz1LSFeZXFhE60Enrp133,spotify:track:3Kz1LSFeZXFhE60Enrp133,https://api.spotify.com/v1/tracks/3Kz1LSFeZXFhE60Enrp133,https://api.spotify.com/v1/audio-analysis/3Kz1LSFeZXFhE60Enrp133,174745,4
105,0.563,0.735,6,-6.488,0,0.108,0.0109,2.32e-05,0.0871,0.24,125.076,audio_features,65tzGxRAwbrZd2yhHcGgLf,spotify:track:65tzGxRAwbrZd2yhHcGgLf,https://api.spotify.com/v1/tracks/65tzGxRAwbrZd2yhHcGgLf,https://api.spotify.com/v1/audio-analysis/65tzGxRAwbrZd2yhHcGgLf,166639,4
106,0.619,0.767,6,-7.224,0,0.0331,0.2,0.116,0.245,0.48,129.959,audio_features,52ZTpjnpobRs2I8i3Tax1p,spotify:track:52ZTpjnpobRs2I8i3Tax1p,https://api.spotify.com/v1/tracks/52ZTpjnpobRs2I8i3Tax1p,https://api.spotify.com/v1/audio-analysis/52ZTpjnpobRs2I8i3Tax1p,167971,4
107,0.71,0.486,1,-10.754,0,0.0437,0.348,0.649,0.134,0.171,123.027,audio_features,329PAO2XpurUBEWszXKG5K,spotify:track:329PAO2XpurUBEWszXKG5K,https://api.spotify.com/v1/tracks/329PAO2XpurUBEWszXKG5K,https://api.spotify.com/v1/audio-analysis/329PAO2XpurUBEWszXKG5K,194107,4
108,0.592,0.634,0,-9.08,1,0.0566,0.121,0.15,0.131,0.0649,179.983,audio_features,4RDgkhNm5TJKW2Qe24OOYW,spotify:track:4RDgkhNm5TJKW2Qe24OOYW,https://api.spotify.com/v1/tracks/4RDgkhNm5TJKW2Qe24OOYW,https://api.spotify.com/v1/audio-analysis/4RDgkhNm5TJKW2Qe24OOYW,224000,3
109,0.776,0.723,10,-6.541,0,0.0718,0.202,0.591,0.349,0.355,122.032,audio_features,4WQtQMbcS53c7k50ddOr9A,spotify:track:4WQtQMbcS53c7k50ddOr9A,https://api.spotify.com/v1/tracks/4WQtQMbcS53c7k50ddOr9A,https://api.spotify.com/v1/audio-analysis/4WQtQMbcS53c7k50ddOr9A,145021,4
110,0.636,0.759,4,-5.62,0,0.0416,0.0202,0.0144,0.382,0.143,120.074,audio_features,3vF2wvLHg3QK1MwqeiUOUb,spotify:track:3vF2wvLHg3QK1MwqeiUOUb,https://api.spotify.com/v1/tracks/3vF2wvLHg3QK1MwqeiUOUb,https://api.spotify.com/v1/audio-analysis/3vF2wvLHg3QK1MwqeiUOUb,261250,4
111,0.682,0.809,1,-5.508,1,0.0753,0.00219,0.284,0.159,0.499,127.968,audio_features,4R3BIyY00WxYVZOmgrFp1Y,spotify:track:4R3BIyY00WxYVZOmgrFp1Y,https://api.spotify.com/v1/tracks/4R3BIyY00WxYVZOmgrFp1Y,https://api.spotify.com/v1/audio-analysis/4R3BIyY00WxYVZOmgrFp1Y,155625,4
112,0.611,0.875,7,-5.426,0,0.0352,0.166,0.00384,0.205,0.128,132.006,audio_features,2L5RY6eVB5PYmNsrnchGW1,spotify:track:2L5RY6eVB5PYmNsrnchGW1,https://api.spotify.com/v1/tracks/2L5RY6eVB5PYmNsrnchGW1,https://api.spotify.com/v1/audio-analysis/2L5RY6eVB5PYmNsrnchGW1,150994,4
113,0.78,0.795,3,-8.29,1,0.0565,0.138,0.00257,0.085,0.567,124.001,audio_features,6hcC7pHXDSS5ybqWb7YN2z,spotify:track:6hcC7pHXDSS5ybqWb7YN2z,https://api.spotify.com/v1/tracks/6hcC7pHXDSS5ybqWb7YN2z,https://api.spotify.com/v1/audio-analysis/6hcC7pHXDSS5ybqWb7YN2z,141774,4
114,0.667,0.84,1,-4.775,0,0.0303,0.137,1.37e-05,0.0813,0.562,128.004,audio_features,4Zr9cXuM4U7K8xUEiey8ib,spotify:track:4Zr9cXuM4U7K8xUEiey8ib,https://api.spotify.com/v1/tracks/4Zr9cXuM4U7K8xUEiey8ib,https://api.spotify.com/v1/audio-analysis/4Zr9cXuM4U7K8xUEiey8ib,171211,4
115,0.731,0.651,8,-7.815,1,0.0674,0.107,0.557,0.138,0.325,131.979,audio_features,4WWdzgApSRfHVfKve4DqBx,spotify:track:4WWdzgApSRfHVfKve4DqBx,https://api.spotify.com/v1/tracks/4WWdzgApSRfHVfKve4DqBx,https://api.spotify.com/v1/audio-analysis/4WWdzgApSRfHVfKve4DqBx,219773,4
116,0.699,0.849,4,-5.756,0,0.0381,0.037,0.0313,0.0654,0.371,124.017,audio_features,3U8zXNz1x6QRo8N6KYv9ZR,spotify:track:3U8zXNz1x6QRo8N6KYv9ZR,https://api.spotify.com/v1/tracks/3U8zXNz1x6QRo8N6KYv9ZR,https://api.spotify.com/v1/audio-analysis/3U8zXNz1x6QRo8N6KYv9ZR,159587,4
117,0.713,0.788,7,-6.933,1,0.0438,0.129,0.00232,0.0618,0.279,125.998,audio_features,56MET7XMqoUAsoC07pkkSB,spotify:track:56MET7XMqoUAsoC07pkkSB,https://api.spotify.com/v1/tracks/56MET7XMqoUAsoC07pkkSB,https://api.spotify.com/v1/audio-analysis/56MET7XMqoUAsoC07pkkSB,204762,4
118,0.695,0.874,11,-6.587,0,0.0412,0.0104,0.788,0.148,0.178,127.001,audio_features,2XCc7Y5BhnBK29r9mhFXZG,spotify:track:2XCc7Y5BhnBK29r9mhFXZG,https://api.spotify.com/v1/tracks/2XCc7Y5BhnBK29r9mhFXZG,https://api.spotify.com/v1/audio-analysis/2XCc7Y5BhnBK29r9mhFXZG,235187,4
119,0.621,0.557,10,-8.33,0,0.0475,0.143,0.96,0.139,0.445,127.042,audio_features,2N1teUVGfP3vWKKGq0ZxvH,spotify:track:2N1teUVGfP3vWKKGq0ZxvH,https://api.spotify.com/v1/tracks/2N1teUVGfP3vWKKGq0ZxvH,https://api.spotify.com/v1/audio-analysis/2N1teUVGfP3vWKKGq0ZxvH,201024,4
120,0.634,0.89,10,-5.25,0,0.0374,0.0145,8.64e-05,0.0328,0.0393,126.011,audio_features,14tDY4UrwhZbhRktMhZ2v5,spotify:track:14tDY4UrwhZbhRktMhZ2v5,https://api.spotify.com/v1/tracks/14tDY4UrwhZbhRktMhZ2v5,https://api.spotify.com/v1/audio-analysis/14tDY4UrwhZbhRktMhZ2v5,206310,4
121,0.606,0.903,8,-6.468,0,0.0387,0.00292,0.0524,0.0711,0.047,126.0,audio_features,595mcofiqQr4E0Ihpr5ZMA,spotify:track:595mcofiqQr4E0Ihpr5ZMA,https://api.spotify.com/v1/tracks/595mcofiqQr4E0Ihpr5ZMA,https://api.spotify.com/v1/audio-analysis/595mcofiqQr4E0Ihpr5ZMA,211548,4
122,0.848,0.629,0,-6.198,1,0.0424,0.016,0.18,0.049,0.586,130.017,audio_features,0agQ9vIV7NP4dntGKLcCXO,spotify:track:0agQ9vIV7NP4dntGKLcCXO,https://api.spotify.com/v1/tracks/0agQ9vIV7NP4dntGKLcCXO,https://api.spotify.com/v1/audio-analysis/0agQ9vIV7NP4dntGKLcCXO,153519,4
123,0.712,0.863,5,-6.203,0,0.0333,0.0181,0.0176,0.097,0.182,123.982,audio_features,6iDQi093BFCGouVa3uXpOu,spotify:track:6iDQi093BFCGouVa3uXpOu,https://api.spotify.com/v1/tracks/6iDQi093BFCGouVa3uXpOu,https://api.spotify.com/v1/audio-analysis/6iDQi093BFCGouVa3uXpOu,171925,4
124,0.673,0.595,7,-11.333,0,0.0393,0.372,0.37,0.077,0.186,121.982,audio_features,75HBVc7kJLjC2LlPc4ScfH,spotify:track:75HBVc7kJLjC2LlPc4ScfH,https://api.spotify.com/v1/tracks/75HBVc7kJLjC2LlPc4ScfH,https://api.spotify.com/v1/audio-analysis/75HBVc7kJLjC2LlPc4ScfH,165263,4
125,0.611,0.637,2,-10.082,0,0.0607,0.538,0.124,0.176,0.217,123.829,audio_features,5xan7XL4YNpsAOL7LhXUPb,spotify:track:5xan7XL4YNpsAOL7LhXUPb,https://api.spotify.com/v1/tracks/5xan7XL4YNpsAOL7LhXUPb,https://api.spotify.com/v1/audio-analysis/5xan7XL4YNpsAOL7LhXUPb,164214,4
126,0.737,0.49,4,-12.284,0,0.0875,0.826,0.0564,0.128,0.104,123.089,audio_features,0gFU6WpY95i8uuoPlGNIsP,spotify:track:0gFU6WpY95i8uuoPlGNIsP,https://api.spotify.com/v1/tracks/0gFU6WpY95i8uuoPlGNIsP,https://api.spotify.com/v1/audio-analysis/0gFU6WpY95i8uuoPlGNIsP,137683,4
127,0.644,0.929,10,-6.342,0,0.0453,0.0261,0.548,0.0693,0.16,124.988,audio_features,0zuRqJfzMeqjwzJ56OhalZ,spotify:track:0zuRqJfzMeqjwzJ56OhalZ,https://api.spotify.com/v1/tracks/0zuRqJfzMeqjwzJ56OhalZ,https://api.spotify.com/v1/audio-analysis/0zuRqJfzMeqjwzJ56OhalZ,211200,4
128,0.632,0.735,9,-7.047,0,0.0357,0.269,0.0793,0.0941,0.186,125.973,audio_features,736VDbKKgjzvPOoKjjti4R,spotify:track:736VDbKKgjzvPOoKjjti4R,https://api.spotify.com/v1/tracks/736VDbKKgjzvPOoKjjti4R,https://api.spotify.com/v1/audio-analysis/736VDbKKgjzvPOoKjjti4R,238095,4
129,0.661,0.667,5,-7.819,1,0.0943,0.399,0.000316,0.122,0.141,123.972,audio_features,5CGwVoSCM3jHWpZi4u6Jgc,spotify:track:5CGwVoSCM3jHWpZi4u6Jgc,https://api.spotify.com/v1/tracks/5CGwVoSCM3jHWpZi4u6Jgc,https://api.spotify.com/v1/audio-analysis/5CGwVoSCM3jHWpZi4u6Jgc,160887,4
130,0.757,0.654,1,-6.591,0,0.0332,0.392,0.000161,0.105,0.145,124.015,audio_features,6SpS3512xzHKapz4plRuZW,spotify:track:6SpS3512xzHKapz4plRuZW,https://api.spotify.com/v1/tracks/6SpS3512xzHKapz4plRuZW,https://api.spotify.com/v1/audio-analysis/6SpS3512xzHKapz4plRuZW,163337,4
131,0.646,0.909,6,-4.741,0,0.0586,0.00818,0.103,0.341,0.511,125.018,audio_features,4V56iUl6DCA3EQWZIqKapp,spotify:track:4V56iUl6DCA3EQWZIqKapp,https://api.spotify.com/v1/tracks/4V56iUl6DCA3EQWZIqKapp,https://api.spotify.com/v1/audio-analysis/4V56iUl6DCA3EQWZIqKapp,140467,4
132,0.711,0.737,9,-7.328,0,0.0399,0.0197,0.27,0.221,0.326,121.02,audio_features,2TLICM4QNi7BRg7Wa0kzdN,spotify:track:2TLICM4QNi7BRg7Wa0kzdN,https://api.spotify.com/v1/tracks/2TLICM4QNi7BRg7Wa0kzdN,https://api.spotify.com/v1/audio-analysis/2TLICM4QNi7BRg7Wa0kzdN,216720,4
133,0.755,0.592,5,-8.244,0,0.0411,0.0999,0.491,0.162,0.428,122.04,audio_features,4LOZluaGCD0yueMvqDfZn8,spotify:track:4LOZluaGCD0yueMvqDfZn8,https://api.spotify.com/v1/tracks/4LOZluaGCD0yueMvqDfZn8,https://api.spotify.com/v1/audio-analysis/4LOZluaGCD0yueMvqDfZn8,148893,4
134,0.697,0.807,9,-6.657,0,0.0387,0.183,0.0609,0.372,0.189,123.999,audio_features,49frwp277WHBgpwBHeyOSO,spotify:track:49frwp277WHBgpwBHeyOSO,https://api.spotify.com/v1/tracks/49frwp277WHBgpwBHeyOSO,https://api.spotify.com/v1/audio-analysis/49frwp277WHBgpwBHeyOSO,152298,4
135,0.66,0.926,5,-5.17,0,0.0334,0.0285,0.0823,0.124,0.45,123.984,audio_features,4vL0opblJinx8hFKTjoIFV,spotify:track:4vL0opblJinx8hFKTjoIFV,https://api.spotify.com/v1/tracks/4vL0opblJinx8hFKTjoIFV,https://api.spotify.com/v1/audio-analysis/4vL0opblJinx8hFKTjoIFV,211331,4
136,0.774,0.825,6,-4.283,0,0.0536,0.286,0.000215,0.103,0.637,120.983,audio_features,2VYtAJuuOr6RyOOggzSTIB,spotify:track:2VYtAJuuOr6RyOOggzSTIB,https://api.spotify.com/v1/tracks/2VYtAJuuOr6RyOOggzSTIB,https://api.spotify.com/v1/audio-analysis/2VYtAJuuOr6RyOOggzSTIB,147110,4
137,0.717,0.845,7,-5.057,1,0.0519,0.031,0.719,0.147,0.281,124.994,audio_features,7k0kq03bs3micRAVvYgzg8,spotify:track:7k0kq03bs3micRAVvYgzg8,https://api.spotify.com/v1/tracks/7k0kq03bs3micRAVvYgzg8,https://api.spotify.com/v1/audio-analysis/7k0kq03bs3micRAVvYgzg8,175200,4
138,0.513,0.897,10,-7.033,0,0.0389,0.0476,0.0409,0.0969,0.1,128.001,audio_features,3JvijFDDd3fUj4DZxcGw0l,spotify:track:3JvijFDDd3fUj4DZxcGw0l,https://api.spotify.com/v1/tracks/3JvijFDDd3fUj4DZxcGw0l,https://api.spotify.com/v1/audio-analysis/3JvijFDDd3fUj4DZxcGw0l,222070,4
139,0.721,0.794,7,-7.369,0,0.0476,0.311,0.000279,0.464,0.424,126.03,audio_features,7iIzan4uOlOeXZ8iE3b91F,spotify:track:7iIzan4uOlOeXZ8iE3b91F,https://api.spotify.com/v1/tracks/7iIzan4uOlOeXZ8iE3b91F,https://api.spotify.com/v1/audio-analysis/7iIzan4uOlOeXZ8iE3b91F,191964,4
140,0.649,0.883,5,-5.753,0,0.041,0.00825,0.796,0.261,0.209,125.007,audio_features,3yLU2Rd0k3AKYdCWECAyeo,spotify:track:3yLU2Rd0k3AKYdCWECAyeo,https://api.spotify.com/v1/tracks/3yLU2Rd0k3AKYdCWECAyeo,https://api.spotify.com/v1/audio-analysis/3yLU2Rd0k3AKYdCWECAyeo,197783,4
141,0.436,0.874,5,-7.068,0,0.0495,0.00872,0.539,0.172,0.524,124.058,audio_features,39K1B9yIdTCgwm25z4GYId,spotify:track:39K1B9yIdTCgwm25z4GYId,https://api.spotify.com/v1/tracks/39K1B9yIdTCgwm25z4GYId,https://api.spotify.com/v1/audio-analysis/39K1B9yIdTCgwm25z4GYId,188952,4
142,0.816,0.682,2,-7.46,1,0.0556,0.00834,0.257,0.409,0.484,119.983,audio_features,2lRvisx71Qh4dI3nhHN7gf,spotify:track:2lRvisx71Qh4dI3nhHN7gf,https://api.spotify.com/v1/tracks/2lRvisx71Qh4dI3nhHN7gf,https://api.spotify.com/v1/audio-analysis/2lRvisx71Qh4dI3nhHN7gf,197000,4
143,0.643,0.784,3,-7.717,0,0.129,0.0673,0.000168,0.184,0.24,123.944,audio_features,12VCcXBvOlraAB1G7DAWH6,spotify:track:12VCcXBvOlraAB1G7DAWH6,https://api.spotify.com/v1/tracks/12VCcXBvOlraAB1G7DAWH6,https://api.spotify.com/v1/audio-analysis/12VCcXBvOlraAB1G7DAWH6,148306,4
144,0.843,0.712,7,-5.002,0,0.0647,0.0121,0.0181,0.07,0.97,120.002,audio_features,3zZwwTNa27TDKUSNj2uuMc,spotify:track:3zZwwTNa27TDKUSNj2uuMc,https://api.spotify.com/v1/tracks/3zZwwTNa27TDKUSNj2uuMc,https://api.spotify.com/v1/audio-analysis/3zZwwTNa27TDKUSNj2uuMc,213246,4
145,0.67,0.711,8,-7.257,0,0.0443,0.00172,0.0963,0.186,0.691,121.976,audio_features,59kl6e4q6sCJlxCgLZdJGo,spotify:track:59kl6e4q6sCJlxCgLZdJGo,https://api.spotify.com/v1/tracks/59kl6e4q6sCJlxCgLZdJGo,https://api.spotify.com/v1/audio-analysis/59kl6e4q6sCJlxCgLZdJGo,135246,4
146,0.569,0.868,7,-5.011,0,0.0437,0.271,0.0338,0.578,0.231,122.027,audio_features,1rbgE4EPQlpYa9Crg7Y9th,spotify:track:1rbgE4EPQlpYa9Crg7Y9th,https://api.spotify.com/v1/tracks/1rbgE4EPQlpYa9Crg7Y9th,https://api.spotify.com/v1/audio-analysis/1rbgE4EPQlpYa9Crg7Y9th,178033,4
147,0.727,0.63,9,-9.388,1,0.0709,0.0231,0.0058,0.0451,0.51,139.865,audio_features,47CYEfRZNEHq9UXALEP7Z4,spotify:track:47CYEfRZNEHq9UXALEP7Z4,https://api.spotify.com/v1/tracks/47CYEfRZNEHq9UXALEP7Z4,https://api.spotify.com/v1/audio-analysis/47CYEfRZNEHq9UXALEP7Z4,153213,4
148,0.769,0.46,11,-11.988,0,0.345,0.338,0.0693,0.477,0.215,126.026,audio_features,3OWoUTFewCAnGIkFHdL6KK,spotify:track:3OWoUTFewCAnGIkFHdL6KK,https://api.spotify.com/v1/tracks/3OWoUTFewCAnGIkFHdL6KK,https://api.spotify.com/v1/audio-analysis/3OWoUTFewCAnGIkFHdL6KK,179048,4
